"","powo_id","family","genus","species","taxon_name","taxon_authors","Threat.status","EDGE","EDGE_rank","ED","ED_rank","lifeform_description","accepted_plant_name_id","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"1269","20011950-1","Ephedraceae","Ephedra","rituensis","Ephedra rituensis","Y.Yang, D.Z.Fu & G.H.Zhu","LC",-8.55,1043,3.88,986,"subshrub",333030,398794,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"1270","312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",-8.33,965,4.84,815,NA,333032,397339,8,"SOUTHERN AMERICA",83,"Western South America","BOL","Bolivia",0,0,0
"1271","312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",-8.33,965,4.84,815,NA,333032,398795,8,"SOUTHERN AMERICA",83,"Western South America","ECU","Ecuador",0,0,0
"1272","312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",-8.33,965,4.84,815,NA,333032,398796,8,"SOUTHERN AMERICA",83,"Western South America","PER","Peru",0,0,0
"1273","312979-2","Ephedraceae","Ephedra","rupestris","Ephedra rupestris","Benth.","LC",-8.33,965,4.84,815,NA,333032,397303,8,"SOUTHERN AMERICA",85,"Southern South America","AGW","Argentina Northwest",0,0,0
"1274","383455-1","Ephedraceae","Ephedra","sarcocarpa","Ephedra sarcocarpa","Aitch. & Hemsl.","LC",-8.54,1038,3.9,977,NA,333033,397673,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"1275","383455-1","Ephedraceae","Ephedra","sarcocarpa","Ephedra sarcocarpa","Aitch. & Hemsl.","LC",-8.54,1038,3.9,977,NA,333033,397708,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"1276","383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",-8.46,1013,4.22,932,"perennial or subshrub",333041,481347,3,"ASIA-TEMPERATE",30,"Siberia","BRY","Buryatiya",0,0,0
"1277","383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",-8.46,1013,4.22,932,"perennial or subshrub",333041,481348,3,"ASIA-TEMPERATE",30,"Siberia","CTA","Chita",0,0,0
"1278","383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",-8.46,1013,4.22,932,"perennial or subshrub",333041,677318,3,"ASIA-TEMPERATE",31,"Russian Far East","PRM","Primorye",0,0,0
"1279","383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",-8.46,1013,4.22,932,"perennial or subshrub",333041,397741,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"1280","383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",-8.46,1013,4.22,932,"perennial or subshrub",333041,397742,3,"ASIA-TEMPERATE",36,"China","CHM","Manchuria",0,0,0
"1281","383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",-8.46,1013,4.22,932,"perennial or subshrub",333041,398905,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"1282","383460-1","Ephedraceae","Ephedra","sinica","Ephedra sinica","Stapf","LC",-8.46,1013,4.22,932,"perennial or subshrub",333041,397709,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"1283","70028728-1","Ephedraceae","Ephedra","somalensis","Ephedra somalensis","Freitag & Maier-St.","LC",-8.53,1030,3.96,966,"subshrub or shrub",333042,803161,2,"AFRICA",24,"Northeast Tropical Africa","ERI","Eritrea",0,0,0
"1284","70028728-1","Ephedraceae","Ephedra","somalensis","Ephedra somalensis","Freitag & Maier-St.","LC",-8.53,1030,3.96,966,"subshrub or shrub",333042,397710,2,"AFRICA",24,"Northeast Tropical Africa","SOM","Somalia",0,0,0
"1285","928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",-8.32,963,4.86,812,"shrub",333044,397743,3,"ASIA-TEMPERATE",32,"Middle Asia","TKM","Turkmenistan",0,0,0
"1286","928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",-8.32,963,4.86,812,"shrub",333044,492861,3,"ASIA-TEMPERATE",32,"Middle Asia","TZK","Tadzhikistan",0,0,0
"1287","928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",-8.32,963,4.86,812,"shrub",333044,398906,3,"ASIA-TEMPERATE",32,"Middle Asia","UZB","Uzbekistan",0,0,0
"1288","928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",-8.32,963,4.86,812,"shrub",333044,397744,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"1289","928048-1","Ephedraceae","Ephedra","strobilacea","Ephedra strobilacea","Bunge","LC",-8.32,963,4.86,812,"shrub",333044,398907,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"1290","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,397272,3,"ASIA-TEMPERATE",30,"Siberia","ALT","Altay",0,0,0
"1291","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,398744,3,"ASIA-TEMPERATE",30,"Siberia","WSB","West Siberia",0,0,0
"1292","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,397273,3,"ASIA-TEMPERATE",32,"Middle Asia","KAZ","Kazakhstan",0,0,0
"1293","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,397274,3,"ASIA-TEMPERATE",32,"Middle Asia","KGZ","Kirgizstan",0,0,0
"1294","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,398747,3,"ASIA-TEMPERATE",32,"Middle Asia","TKM","Turkmenistan",0,0,0
"1295","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,398748,3,"ASIA-TEMPERATE",32,"Middle Asia","TZK","Tadzhikistan",0,0,0
"1296","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,398749,3,"ASIA-TEMPERATE",32,"Middle Asia","UZB","Uzbekistan",0,0,0
"1297","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,497720,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"1298","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,397275,3,"ASIA-TEMPERATE",34,"Western Asia","AFG","Afghanistan",0,0,0
"1299","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,398750,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"1300","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,397277,3,"ASIA-TEMPERATE",36,"China","CHI","Inner Mongolia",0,0,0
"1301","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,397276,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"1302","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,398751,3,"ASIA-TEMPERATE",36,"China","CHX","Xinjiang",0,0,0
"1303","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,397237,3,"ASIA-TEMPERATE",37,"Mongolia","MON","Mongolia",0,0,0
"1304","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,398752,4,"ASIA-TROPICAL",40,"Indian Subcontinent","PAK","Pakistan",0,0,0
"1305","383409-1","Ephedraceae","Ephedra","intermedia","Ephedra intermedia","Schrenk & C.A.Mey.","NE",1.57,186,4.97,794,"subshrub",332952,398753,4,"ASIA-TROPICAL",40,"Indian Subcontinent","WHM","West Himalaya",0,0,0
"1306","383466-1","Ephedraceae","Ephedra","tilhoana","Ephedra tilhoana","Maire","DD",1.75,124,5.96,637,"subshrub or shrub",333050,397712,2,"AFRICA",24,"Northeast Tropical Africa","CHA","Chad",0,0,0
"1307","30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",-8.6,1054,3.69,1009,"subshrub or shrub",333051,397713,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","COL","Colorado",0,0,0
"1308","30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",-8.6,1054,3.69,1009,"subshrub or shrub",333051,397745,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"1309","30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",-8.6,1054,3.69,1009,"subshrub or shrub",333051,398908,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"1310","30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",-8.6,1054,3.69,1009,"subshrub or shrub",333051,398909,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","UTA","Utah",0,0,0
"1311","30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",-8.6,1054,3.69,1009,"subshrub or shrub",333051,397746,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"1312","30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",-8.6,1054,3.69,1009,"subshrub or shrub",333051,398910,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"1313","30155955-2","Ephedraceae","Ephedra","torreyana","Ephedra torreyana","S.Watson","LC",-8.6,1054,3.69,1009,"subshrub or shrub",333051,397714,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"1314","326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",-8.53,1032,3.95,969,"subshrub",333053,397747,3,"ASIA-TEMPERATE",34,"Western Asia","IRQ","Iraq",0,0,0
"1315","326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",-8.53,1032,3.95,969,"subshrub",333053,398911,3,"ASIA-TEMPERATE",34,"Western Asia","LBS","Lebanon-Syria",0,0,0
"1316","326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",-8.53,1032,3.95,969,"subshrub",333053,398912,3,"ASIA-TEMPERATE",34,"Western Asia","PAL","Palestine",0,0,0
"1317","326031-1","Ephedraceae","Ephedra","transitoria","Ephedra transitoria","Riedl","LC",-8.53,1032,3.95,969,"subshrub",333053,397717,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","SAU","Saudi Arabia",0,0,0
"1318","383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",-8.33,968,4.8,824,"shrub",333054,397718,8,"SOUTHERN AMERICA",83,"Western South America","BOL","Bolivia",0,0,0
"1319","383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",-8.33,968,4.8,824,"shrub",333054,397748,8,"SOUTHERN AMERICA",85,"Southern South America","AGE","Argentina Northeast",0,0,0
"1320","383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",-8.33,968,4.8,824,"shrub",333054,397749,8,"SOUTHERN AMERICA",85,"Southern South America","AGS","Argentina South",0,0,0
"1321","383468-1","Ephedraceae","Ephedra","triandra","Ephedra triandra","Tul.","LC",-8.33,968,4.8,824,"shrub",333054,398913,8,"SOUTHERN AMERICA",85,"Southern South America","AGW","Argentina Northwest",0,0,0
"1322","383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",-8.59,1050,3.73,1002,"shrub",333056,397750,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"1323","383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",-8.59,1050,3.73,1002,"shrub",333056,398914,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"1324","383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",-8.59,1050,3.73,1002,"shrub",333056,397751,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"1325","383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",-8.59,1050,3.73,1002,"shrub",333056,398915,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","TEX","Texas",0,0,0
"1326","383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",-8.59,1050,3.73,1002,"shrub",333056,397752,7,"NORTHERN AMERICA",79,"Mexico","MXE","Mexico Northeast",0,0,0
"1327","383471-1","Ephedraceae","Ephedra","trifurca","Ephedra trifurca","Torr. ex S.Watson","LC",-8.59,1050,3.73,1002,"shrub",333056,398916,7,"NORTHERN AMERICA",79,"Mexico","MXN","Mexico Northwest",0,0,0
"1328","326032-1","Ephedraceae","Ephedra","trifurcata","Ephedra trifurcata","Zöllner","DD",1.56,189,4.89,807,"shrub",333057,397719,8,"SOUTHERN AMERICA",85,"Southern South America","CLC","Chile Central",0,0,0
"1329","383472-1","Ephedraceae","Ephedra","tweedieana","Ephedra tweedieana","C.A.Mey.","NE",1.54,195,4.8,823,NA,333058,397720,8,"SOUTHERN AMERICA",84,"Brazil","BZS","Brazil South",0,0,0
"1330","383472-1","Ephedraceae","Ephedra","tweedieana","Ephedra tweedieana","C.A.Mey.","NE",1.54,195,4.8,823,NA,333058,397753,8,"SOUTHERN AMERICA",85,"Southern South America","AGE","Argentina Northeast",0,0,0
"1331","383472-1","Ephedraceae","Ephedra","tweedieana","Ephedra tweedieana","C.A.Mey.","NE",1.54,195,4.8,823,NA,333058,398917,8,"SOUTHERN AMERICA",85,"Southern South America","URU","Uruguay",0,0,0
"1332","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",-8.34,970,4.79,826,"subshrub or shrub",333061,397754,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","COL","Colorado",0,0,0
"1333","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",-8.34,970,4.79,826,"subshrub or shrub",333061,398918,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","ORE","Oregon",0,0,0
"1334","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",-8.34,970,4.79,826,"subshrub or shrub",333061,398919,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","WYO","Wyoming",0,0,0
"1335","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",-8.34,970,4.79,826,"subshrub or shrub",333061,397755,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","ARI","Arizona",0,0,0
"1336","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",-8.34,970,4.79,826,"subshrub or shrub",333061,397756,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","CAL","California",0,0,0
"1337","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",-8.34,970,4.79,826,"subshrub or shrub",333061,398920,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","NEV","Nevada",0,0,0
"1338","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",-8.34,970,4.79,826,"subshrub or shrub",333061,398921,7,"NORTHERN AMERICA",76,"Southwestern U.S.A.","UTA","Utah",0,0,0
"1339","91144-2","Ephedraceae","Ephedra","viridis","Ephedra viridis","Coville","LC",-8.34,970,4.79,826,"subshrub or shrub",333061,397721,7,"NORTHERN AMERICA",77,"South-Central U.S.A.","NWM","New Mexico",0,0,0
"1340","326034-1","Ephedraceae","Ephedra","vvedenskyi","Ephedra vvedenskyi","Pachom.","NE",1.76,121,6,630,"subshrub",333068,497717,3,"ASIA-TEMPERATE",32,"Middle Asia","TKM","Turkmenistan",0,0,0
"1341","326034-1","Ephedraceae","Ephedra","vvedenskyi","Ephedra vvedenskyi","Pachom.","NE",1.76,121,6,630,"subshrub",333068,397722,3,"ASIA-TEMPERATE",33,"Caucasus","TCS","Transcaucasus",0,0,0
"1342","326034-1","Ephedraceae","Ephedra","vvedenskyi","Ephedra vvedenskyi","Pachom.","NE",1.76,121,6,630,"subshrub",333068,497718,3,"ASIA-TEMPERATE",34,"Western Asia","IRN","Iran",0,0,0
"1343","687975-1","Podocarpaceae","Falcatifolium","angustum","Falcatifolium angustum","de Laub.","EN",2.24,43,22.33,113,"tree",385367,539085,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"1344","687976-1","Podocarpaceae","Falcatifolium","falciforme","Falcatifolium falciforme","(Parl.) de Laub.","NT",-2.27,523,25.79,87,"tree",385368,539086,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"1345","687976-1","Podocarpaceae","Falcatifolium","falciforme","Falcatifolium falciforme","(Parl.) de Laub.","NT",-2.27,523,25.79,87,"tree",385368,539087,4,"ASIA-TROPICAL",42,"Malesia","MLY","Malaya",0,0,0
"1346","687976-1","Podocarpaceae","Falcatifolium","falciforme","Falcatifolium falciforme","(Parl.) de Laub.","NT",-2.27,523,25.79,87,"tree",385368,539088,4,"ASIA-TROPICAL",42,"Malesia","SUM","Sumatera",0,0,0
"1347","935584-1","Podocarpaceae","Falcatifolium","gruezoi","Falcatifolium gruezoi","de Laub.","NT",-2.42,528,22.17,114,"shrub or tree",385371,539091,4,"ASIA-TROPICAL",42,"Malesia","MOL","Maluku",0,0,0
"1348","935584-1","Podocarpaceae","Falcatifolium","gruezoi","Falcatifolium gruezoi","de Laub.","NT",-2.42,528,22.17,114,"shrub or tree",385371,539092,4,"ASIA-TROPICAL",42,"Malesia","PHI","Philippines",0,0,0
"1349","935584-1","Podocarpaceae","Falcatifolium","gruezoi","Falcatifolium gruezoi","de Laub.","NT",-2.42,528,22.17,114,"shrub or tree",385371,539093,4,"ASIA-TROPICAL",42,"Malesia","SUL","Sulawesi",0,0,0
"1350","687977-1","Podocarpaceae","Falcatifolium","papuanum","Falcatifolium papuanum","de Laub.","LC",-6.59,706,27.38,76,"tree",385372,539094,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"1351","936128-1","Podocarpaceae","Falcatifolium","sleumeri","Falcatifolium sleumeri","de Laub. & Silba","NT",-2.38,525,23.25,100,"subshrub",385373,539095,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"1352","687978-1","Podocarpaceae","Falcatifolium","taxoides","Falcatifolium taxoides","(Brongn. & Gris) de Laub.","LC",-6.69,711,24.98,91,"tree",385374,539096,6,"PACIFIC",60,"Southwestern Pacific","NWC","New Caledonia",0,0,0
"1353","105034-2","Cupressaceae","Fitzroya","cupressoides","Fitzroya cupressoides","(Molina) I.M.Johnst.","EN",1.92,84,16.26,179,"tree",385383,539097,8,"SOUTHERN AMERICA",85,"Southern South America","AGS","Argentina South",0,0,0
"1354","105034-2","Cupressaceae","Fitzroya","cupressoides","Fitzroya cupressoides","(Molina) I.M.Johnst.","EN",1.92,84,16.26,179,"tree",385383,539098,8,"SOUTHERN AMERICA",85,"Southern South America","CLS","Chile South",0,0,0
"1355","262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas","VU",0.17,372,23.7,97,"tree",385391,539099,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"1356","262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas","VU",0.17,372,23.7,97,"tree",385391,539100,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"1357","262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas","VU",0.17,372,23.7,97,"tree",385391,539101,4,"ASIA-TROPICAL",41,"Indo-China","LAO","Laos",0,0,0
"1358","262079-1","Cupressaceae","Fokienia","hodginsii","Fokienia hodginsii","(Dunn) A.Henry & H H.Thomas","VU",0.17,372,23.7,97,"tree",385391,539102,4,"ASIA-TROPICAL",41,"Indo-China","VIE","Vietnam",0,0,0
"1359","262125-1","Ginkgoaceae","Ginkgo","biloba","Ginkgo biloba","L.","EN",4.89,2,315,1,"tree",334053,398932,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"1360","262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",3.53,7,35.17,53,"tree",385446,539105,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"1361","262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",3.53,7,35.17,53,"tree",385446,539106,3,"ASIA-TEMPERATE",36,"China","CHH","Hainan",0,0,0
"1362","262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",3.53,7,35.17,53,"tree",385446,539107,3,"ASIA-TEMPERATE",36,"China","CHS","China Southeast",0,0,0
"1363","262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",3.53,7,35.17,53,"tree",385446,615962,4,"ASIA-TROPICAL",41,"Indo-China","LAO","Laos",0,0,0
"1364","262131-1","Cupressaceae","Glyptostrobus","pensilis","Glyptostrobus pensilis","(D.Don) K.Koch","CR",3.53,7,35.17,53,"tree",385446,539108,4,"ASIA-TROPICAL",41,"Indo-China","VIE","Vietnam",0,0,0
"1365","383498-1","Gnetaceae","Gnetum","acutum","Gnetum acutum","Markgr.","VU",-0.61,398,10.84,259,"climber",334091,397869,4,"ASIA-TROPICAL",42,"Malesia","BOR","Borneo",0,0,0
"1366","383499-1","Gnetaceae","Gnetum","africanum","Gnetum africanum","Welw.","NT",-2.88,543,13.98,198,"climber",334092,397893,2,"AFRICA",23,"West-Central Tropical Africa","CAF","Central African Repu",0,0,0
"1367","383499-1","Gnetaceae","Gnetum","africanum","Gnetum africanum","Welw.","NT",-2.88,543,13.98,198,"climber",334092,398933,2,"AFRICA",23,"West-Central Tropical Africa","CMN","Cameroon",0,0,0
"1368","383499-1","Gnetaceae","Gnetum","africanum","Gnetum africanum","Welw.","NT",-2.88,543,13.98,198,"climber",334092,619047,2,"AFRICA",23,"West-Central Tropical Africa","CON","Congo",0,0,0
"1369","383499-1","Gnetaceae","Gnetum","africanum","Gnetum africanum","Welw.","NT",-2.88,543,13.98,198,"climber",334092,398934,2,"AFRICA",23,"West-Central Tropical Africa","GAB","Gabon",0,0,0
"1370","383499-1","Gnetaceae","Gnetum","africanum","Gnetum africanum","Welw.","NT",-2.88,543,13.98,198,"climber",334092,398935,2,"AFRICA",23,"West-Central Tropical Africa","ZAI","Zaïre",0,0,0
"1371","383499-1","Gnetaceae","Gnetum","africanum","Gnetum africanum","Welw.","NT",-2.88,543,13.98,198,"climber",334092,397870,2,"AFRICA",26,"South Tropical Africa","ANG","Angola",0,0,0
"1372","383502-1","Gnetaceae","Gnetum","arboreum","Gnetum arboreum","Foxw.","DD",2.38,32,11.14,252,"climber",334095,397871,4,"ASIA-TROPICAL",42,"Malesia","PHI","Philippines",0,0,0
"1373","383503-1","Gnetaceae","Gnetum","bosavicum","Gnetum bosavicum","Markgr.","LC",-7.5,769,11.04,254,"climber",334096,397872,4,"ASIA-TROPICAL",43,"Papuasia","NWG","New Guinea",0,0,0
"1374","383505-1","Gnetaceae","Gnetum","buchholzianum","Gnetum buchholzianum","Engl.","NT",-2.68,539,17.06,168,"climber",334098,397873,2,"AFRICA",22,"West Tropical Africa","NGA","Nigeria",0,0,0
