"powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE","ED","lifeform_description","accepted_plant_name_id","group"
"676736-1","Cupressaceae","Cupressus","duclouxiana","Cupressus duclouxiana","Hickel","DD",1.340725273,3.923584947,"tree",383093,"Gymnosperms"
"676737-1","Cupressaceae","Cupressus","dupreziana","Cupressus dupreziana","A.Camus","EN",1.403640353,2.897293001,"tree",383095,"Gymnosperms"
"77323746-1","Cupressaceae","Cupressus","majestica","Cupressus majestica","Duch.","VU",0.996766957,4.008485361,"tree",3302801,"Gymnosperms"
"60451552-2","Cupressaceae","Hesperocyparis","goveniana","Hesperocyparis goveniana","(Gordon) Bartel","EN",0.711415558,1.538374259,"tree",457907,"Gymnosperms"
"60451553-2","Cupressaceae","Hesperocyparis","guadalupensis","Hesperocyparis guadalupensis","(S.Watson) Bartel","EN",0.645904917,1.370618266,"tree",457908,"Gymnosperms"
"60451554-2","Cupressaceae","Hesperocyparis","lusitanica","Hesperocyparis lusitanica","(Mill.) Bartel","LC",0.090171583,1.442043379,"tree",457911,"Gymnosperms"
"60451555-2","Cupressaceae","Hesperocyparis","macnabiana","Hesperocyparis macnabiana","(A.Murray bis) Bartel","LC",0.107046012,1.673277538,"tree",457912,"Gymnosperms"
"60451558-2","Cupressaceae","Hesperocyparis","macrocarpa","Hesperocyparis macrocarpa","(Hartw.) Bartel","VU",0.420316339,1.723919254,"tree",457913,"Gymnosperms"
"676769-1","Cupressaceae","Cupressus","pendula","Cupressus pendula","Thunb.",NA,0.883581351,2.984985918,"tree",383216,"Gymnosperms"
"60451563-2","Cupressaceae","Hesperocyparis","sargentii","Hesperocyparis sargentii","(Jeps.) Bartel","VU",0.407809728,1.725022041,"tree",457918,"Gymnosperms"
"261974-1","Cupressaceae","Cupressus","sempervirens","Cupressus sempervirens","L.","LC",0.210719845,3.359912554,"tree",383232,"Gymnosperms"
"977230-1","Cupressaceae","Cupressus","tonkinensis","Cupressus tonkinensis","Silba",NA,0.958214891,2.625332875,"tree",383260,"Gymnosperms"
"261991-1","Cupressaceae","Cupressus","torulosa","Cupressus torulosa","D.Don ex Lamb.","LC",0.10484138,1.646115721,"tree",383261,"Gymnosperms"
"60436307-2","Cycadaceae","Cycas","aculeata","Cycas aculeata","K.D.Hill & H.T.Nguyen","EN",2.089005641,4.703967643,"subshrub",383275,"Gymnosperms"
"77091354-1","Cycadaceae","Cycas","aenigma","Cycas aenigma","K.D.Hill & A.Lindstr.","EN",1.745720199,3.61594987,"shrub",381490,"Gymnosperms"
"296975-1","Cycadaceae","Cycas","angulata","Cycas angulata","R.Br.","LC",0.465343035,12.052005,"tree",383277,"Gymnosperms"
"60444423-2","Cycadaceae","Cycas","annaikalensis","Cycas annaikalensis","Rita Singh & P.Radha","CR",2.999561621,3.333548915,"shrub",381364,"Gymnosperms"
"980285-1","Cycadaceae","Cycas","apoa","Cycas apoa","K.D.Hill","LC",0.165348642,3.055909008,"shrub",383278,"Gymnosperms"
"970863-1","Cycadaceae","Cycas","arenicola","Cycas arenicola","K.D.Hill","LC",0.350762737,8.322352,"shrub",383279,"Gymnosperms"
"296976-1","Cycadaceae","Cycas","armstrongii","Cycas armstrongii","Miq.","VU",0.842801623,4.026282,"shrub",383280,"Gymnosperms"
"976797-1","Cycadaceae","Cycas","arnhemica","Cycas arnhemica","K.D.Hill","LC",0.178626533,3.60184472,"shrub",383281,"Gymnosperms"
"992102-1","Cycadaceae","Cycas","badensis","Cycas badensis","K.D.Hill","LC",0.182562442,3.648595881,"shrub",383284,"Gymnosperms"
"296978-1","Cycadaceae","Cycas","balansae","Cycas balansae","Warb.","EN",2.58156858,5.636782319,"subshrub",383286,"Gymnosperms"
"296979-1","Cycadaceae","Cycas","basaltica","Cycas basaltica","C.A.Gardner","LC",0.087930653,1.623795714,"shrub",383287,"Gymnosperms"
"296980-1","Cycadaceae","Cycas","beddomei","Cycas beddomei","Dyer","EN",1.377527231,2.876826892,"shrub",383288,"Gymnosperms"
"60436312-2","Cycadaceae","Cycas","bifida","Cycas bifida","(Dyer) K.D.Hill","VU",1.185950739,4.956650586,"subshrub",383290,"Gymnosperms"
"980287-1","Cycadaceae","Cycas","bougainvilleana","Cycas bougainvilleana","K.D.Hill","NT",0.328535516,2.78213198,"shrub",383291,"Gymnosperms"
"60436309-2","Cycadaceae","Cycas","brachycantha","Cycas brachycantha","K.D.Hill, H.T.Nguyen & P.K.Lôc","VU",1.194904612,5.254387447,"subshrub or shrub",383292,"Gymnosperms"
"968181-1","Cycadaceae","Cycas","brunnea","Cycas brunnea","K.D.Hill","NT",0.422820748,3.449587622,"shrub",383294,"Gymnosperms"
"296985-1","Cycadaceae","Cycas","cairnsiana","Cycas cairnsiana","F.Muell.","NT",0.221302316,1.842268946,"shrub or tree",383296,"Gymnosperms"
"296986-1","Cycadaceae","Cycas","calcicola","Cycas calcicola","Maconochie","VU",1.017674554,4.395889,"shrub",383297,"Gymnosperms"
"980283-1","Cycadaceae","Cycas","campestris","Cycas campestris","K.D.Hill","NT",0.439935813,3.464647933,"shrub",383298,"Gymnosperms"
"976799-1","Cycadaceae","Cycas","canalis","Cycas canalis","K.D.Hill","LC",0.515160287,11.855721,"shrub or tree",383299,"Gymnosperms"
"77064417-1","Cycadaceae","Cycas","candida","Cycas candida","K.D.Hill","EN",1.597438878,3.707896458,NA,383301,"Gymnosperms"
"77109609-1","Cycadaceae","Cycas","cantafolia","Cycas cantafolia","Jutta, K.L.Chew & Saw","VU",0.890482066,3.190312988,"shrub or tree",466711,"Gymnosperms"
"1007288-1","Cycadaceae","Cycas","chamaoensis","Cycas chamaoensis","K.D.Hill","CR",5.205564444,5.612784975,"shrub or tree",383303,"Gymnosperms"
"1005751-1","Cycadaceae","Cycas","changjiangensis","Cycas changjiangensis","N.Liu","EN",3.674825211,8.13117568,"subshrub",383305,"Gymnosperms"
"296989-1","Cycadaceae","Cycas","chevalieri","Cycas chevalieri","Leandri","VU",1.586335451,7.171224,"shrub",383306,"Gymnosperms"
"328822-2","Cycadaceae","Cycas","circinalis","Cycas circinalis","L.","EN",1.514995879,3.562842209,"shrub or tree",383307,"Gymnosperms"
"1007290-1","Cycadaceae","Cycas","clivicola","Cycas clivicola","K.D.Hill","LC",0.202852904,4.005130715,"shrub or tree",383329,"Gymnosperms"
"60436305-2","Cycadaceae","Cycas","collina","Cycas collina","K.D.Hill, H.T.Nguyen & P.K.Lôc","CR",4.690959064,5.415479665,"subshrub or shrub",383331,"Gymnosperms"
"60436316-2","Cycadaceae","Cycas","condaoensis","Cycas condaoensis","K.D.Hill & S.L.Yang","LC",0.228073078,4.341403706,"shrub",383333,"Gymnosperms"
"973040-1","Cycadaceae","Cycas","conferta","Cycas conferta","Chirgwin","VU",1.658112725,6.976444,"shrub",383334,"Gymnosperms"
"968180-1","Cycadaceae","Cycas","couttsiana","Cycas couttsiana","K.D.Hill","NT",0.270886175,2.255518312,"shrub",383336,"Gymnosperms"
"20003009-1","Cycadaceae","Cycas","cupida","Cycas cupida","P.I.Forst.","NT",0.386135645,3.303982113,"shrub",383338,"Gymnosperms"
"988557-1","Cycadaceae","Cycas","curranii","Cycas curranii","(J.Schust.) K.D.Hill","CR",2.768932917,3.100251161,"shrub",383339,"Gymnosperms"
"60466070-2","Cycadaceae","Cycas","darshii","Cycas darshii","R.C.Srivast. & Jana",NA,1.072643518,3.695991816,"shrub or tree",493850,"Gymnosperms"
"999350-1","Cycadaceae","Cycas","debaoensis","Cycas debaoensis","Y.C.Zhong & C.J.Chen","CR",4.520447642,5.066227631,"shrub",383340,"Gymnosperms"
"984849-1","Cycadaceae","Cycas","desolata","Cycas desolata","P.I.Forst.","NT",0.451202621,3.76839832,"shrub",383341,"Gymnosperms"
"996866-1","Cycadaceae","Cycas","diannanensis","Cycas diannanensis","Z.T.Guan & G.D.Tao","EN",2.238156892,5.288475592,"shrub",383342,"Gymnosperms"
"60436310-2","Cycadaceae","Cycas","dolichophylla","Cycas dolichophylla","K.D.Hill, H.T.Nguyen & P.K.Lôc","NT",0.757202811,6.785786,"shrub",383344,"Gymnosperms"
"1004281-1","Cycadaceae","Cycas","edentata","Cycas edentata","de Laub.","EN",1.993038997,4.270405838,"shrub or tree",383346,"Gymnosperms"
"20012496-1","Cycadaceae","Cycas","elephantipes","Cycas elephantipes","A.Lindstr. & K.D.Hill","EN",2.125066947,4.496876613,"shrub",383347,"Gymnosperms"
"993109-1","Cycadaceae","Cycas","elongata","Cycas elongata","(Leandri) D.Y.Wang","EN",2.57474382,5.94646197,"shrub or tree",383348,"Gymnosperms"
"1008164-1","Cycadaceae","Cycas","falcata","Cycas falcata","K.D.Hill","VU",0.884303227,3.554991074,"shrub or tree",383350,"Gymnosperms"
"980748-1","Cycadaceae","Cycas","ferruginea","Cycas ferruginea","F.N.Wei","NT",0.512378096,4.544991807,"shrub",383351,"Gymnosperms"
"60436306-2","Cycadaceae","Cycas","fugax","Cycas fugax","K.D.Hill, H.T.Nguyen & P.K.Lôc","CR",3.620365392,3.994088058,"subshrub",383352,"Gymnosperms"
"122237-3","Cycadaceae","Cycas","furfuracea","Cycas furfuracea","W.Fitzg.","LC",0.089107775,1.621590862,"shrub",383353,"Gymnosperms"
"296997-1","Cycadaceae","Cycas","glauca","Cycas glauca","Miq.","CR",3.436190123,3.656445344,"shrub or tree",383354,"Gymnosperms"
"901808-1","Cycadaceae","Cycas","guizhouensis","Cycas guizhouensis","K.M.Lan & R.F.Zou","VU",1.215015572,5.492115797,"shrub",383358,"Gymnosperms"
"60436308-2","Cycadaceae","Cycas","hoabinhensis","Cycas hoabinhensis","L.K.Phan & H.T.Nguyen","EN",5.075494624,11.972033,"perennial or lithophyte",383360,"Gymnosperms"
"993111-1","Cycadaceae","Cycas","hongheensis","Cycas hongheensis","S.Y.Yang & S.L.Yang","CR",8.184516984,10.323199,"shrub",383361,"Gymnosperms"
"77085021-1","Cycadaceae","Cycas","indica","Cycas indica","A.Lindstr. & K.D.Hill","EN",2.766445024,6.047438258,"shrub",381365,"Gymnosperms"
"297004-1","Cycadaceae","Cycas","inermis","Cycas inermis","Lour.","VU",0.993947062,4.029820529,"shrub",383364,"Gymnosperms"
"1004283-1","Cycadaceae","Cycas","javana","Cycas javana","(Miq.) de Laub.","CR",3.263433712,3.617080627,"shrub or tree",383367,"Gymnosperms"
"77091356-1","Cycadaceae","Cycas","lacrimans","Cycas lacrimans","A.Lindstr. & K.D.Hill","EN",1.822682055,4.356262622,"shrub",381492,"Gymnosperms"
"297010-1","Cycadaceae","Cycas","lane-poolei","Cycas lane-poolei","C.A.Gardner","LC",0.194531677,4.248677381,"shrub",383371,"Gymnosperms"
"996222-1","Cycadaceae","Cycas","lindstromii","Cycas lindstromii","S.L.Yang, K.D.Hill & Hiep","EN",2.844173791,6.447303,"subshrub",383372,"Gymnosperms"
"992111-1","Cycadaceae","Cycas","maconochiei","Cycas maconochiei","Chirgwin & K.D.Hill","LC",0.136739762,2.654860995,"shrub",383380,"Gymnosperms"
"297011-1","Cycadaceae","Cycas","macrocarpa","Cycas macrocarpa","Griff.","VU",1.684856638,8.016252,"tree",383383,"Gymnosperms"
"297013-1","Cycadaceae","Cycas","media","Cycas media","R.Br.","LC",0.194696245,3.737784,"shrub or tree",383385,"Gymnosperms"
"968177-1","Cycadaceae","Cycas","megacarpa","Cycas megacarpa","K.D.Hill","VU",1.532963083,7.615245,"shrub",383392,"Gymnosperms"
"297014-1","Cycadaceae","Cycas","micholitzii","Cycas micholitzii","Dyer","VU",1.181226221,5.119371712,"subshrub",383393,"Gymnosperms"
"980286-1","Cycadaceae","Cycas","micronesica","Cycas micronesica","K.D.Hill","EN",1.388711049,3.065309734,"shrub or tree",383396,"Gymnosperms"
"77102391-1","Cycadaceae","Cycas","montana","Cycas montana","A.Lindstr. & K.D.Hill","LC",0.179955314,3.435803429,"shrub",457043,"Gymnosperms"
"979059-1","Cycadaceae","Cycas","multipinnata","Cycas multipinnata","C.J.Chen & S.Y.Yang","CR",7.100958959,8.696645,NA,383401,"Gymnosperms"
"297016-1","Cycadaceae","Cycas","nathorstii","Cycas nathorstii","J.Schust.","VU",0.877635481,3.828978493,"shrub",383402,"Gymnosperms"
"77091357-1","Cycadaceae","Cycas","nitida","Cycas nitida","K.D.Hill & A.Lindstr.","EN",1.80904744,4.278606943,"shrub or tree",381493,"Gymnosperms"
"1007289-1","Cycadaceae","Cycas","nongnoochiae","Cycas nongnoochiae","K.D.Hill","VU",1.056835757,4.3112373,"shrub",383403,"Gymnosperms"
"968178-1","Cycadaceae","Cycas","ophiolitica","Cycas ophiolitica","K.D.Hill","VU",0.512801837,2.121005029,"shrub",383405,"Gymnosperms"
"976798-1","Cycadaceae","Cycas","orientis","Cycas orientis","K.D.Hill","LC",0.405998259,7.943154,"shrub",383406,"Gymnosperms"
"60436315-2","Cycadaceae","Cycas","pachypoda","Cycas pachypoda","K.D.Hill","CR",3.161022174,3.235097596,"shrub",383407,"Gymnosperms"
"897502-1","Cycadaceae","Cycas","panzhihuaensis","Cycas panzhihuaensis","L.Zhou & S.Y.Yang","VU",1.790289009,8.99583,"shrub",383410,"Gymnosperms"
"297020-1","Cycadaceae","Cycas","papuana","Cycas papuana","F.Muell.","LC",0.174288671,3.956268625,"shrub or tree",383411,"Gymnosperms"
"297022-1","Cycadaceae","Cycas","pectinata","Cycas pectinata","Buch.-Ham.","VU",2.322462797,11.73895815,"shrub or tree",383413,"Gymnosperms"
"20012495-1","Cycadaceae","Cycas","petraea","Cycas petraea","A.Lindstr. & K.D.Hill",NA,2.923423674,11.71304067,"shrub",383416,"Gymnosperms"
"968179-1","Cycadaceae","Cycas","platyphylla","Cycas platyphylla","K.D.Hill","EN",0.938649843,2.004014792,"shrub",383417,"Gymnosperms"
"1007287-1","Cycadaceae","Cycas","pranburiensis","Cycas pranburiensis","S.L.Yang, W.Tang, K.D.Hill & P.Vatcharakorn","CR",5.577606343,6.506327,"shrub",383419,"Gymnosperms"
"297024-1","Cycadaceae","Cycas","pruinosa","Cycas pruinosa","Maconochie","LC",0.181174136,3.375775486,"shrub",383420,"Gymnosperms"
"328823-2","Cycadaceae","Cycas","revoluta","Cycas revoluta","Thunb.","LC",0.314821922,5.749686909,"shrub",383421,"Gymnosperms"
"297030-1","Cycadaceae","Cycas","riuminiana","Cycas riuminiana","M.Porte ex Regel","EN",1.526372364,3.471584313,"shrub",383424,"Gymnosperms"
"326820-2","Cycadaceae","Cycas","rumphii","Cycas rumphii","Miq.","NT",0.594976949,5.348864945,"shrub or tree",383425,"Gymnosperms"
"20006946-1","Cycadaceae","Cycas","zeylanica","Cycas zeylanica","(J.Schust.) A.Lindstr. & K.D.Hill","VU",1.039602323,4.215773035,"shrub or tree",383474,"Gymnosperms"
"77122346-1","Cycadaceae","Cycas","sancti-lasallei","Cycas sancti-lasallei","Agoo & Madulid","CR",3.677416662,3.923852959,"shrub",472815,"Gymnosperms"
"77091353-1","Cycadaceae","Cycas","saxatilis","Cycas saxatilis","K.D.Hill & A.Lindstr.","VU",0.90349874,3.753044914,"shrub",381494,"Gymnosperms"
"297033-1","Cycadaceae","Cycas","schumanniana","Cycas schumanniana","Lauterb.","NT",0.191760147,1.617002449,"shrub",383436,"Gymnosperms"
"297034-1","Cycadaceae","Cycas","scratchleyana","Cycas scratchleyana","F.Muell.","LC",0.216984002,3.801826558,"shrub or tree",383437,"Gymnosperms"
"297035-1","Cycadaceae","Cycas","seemannii","Cycas seemannii","A.Braun","VU",0.781546896,3.740225144,"shrub or tree",383438,"Gymnosperms"
"984841-1","Cycadaceae","Cycas","segmentifida","Cycas segmentifida","D.Y.Wang & C.Y.Deng","EN",3.81363341,8.341542486,"subshrub",383439,"Gymnosperms"
"992104-1","Cycadaceae","Cycas","semota","Cycas semota","K.D.Hill","VU",0.426828596,1.819890016,"shrub",383440,"Gymnosperms"
"988620-1","Cycadaceae","Cycas","sexseminifera","Cycas sexseminifera","F.N.Wei","LC",0.248747081,5.165643821,"shrub",383442,"Gymnosperms"
"297043-1","Cycadaceae","Cycas","taiwaniana","Cycas taiwaniana","Carruth.","VU",0.96569629,4.236469917,"shrub",383457,"Gymnosperms"
"297036-1","Cycadaceae","Cycas","siamensis","Cycas siamensis","Miq.","VU",0.850974811,3.608362482,"subshrub or shrub",383445,"Gymnosperms"
"968176-1","Cycadaceae","Cycas","silvestris","Cycas silvestris","K.D.Hill","NT",0.190660932,1.617554155,"shrub",383448,"Gymnosperms"
"988558-1","Cycadaceae","Cycas","simplicipinna","Cycas simplicipinna","(Smitinand) K.D.Hill","NT",0.693580016,5.859678349,"subshrub",383449,"Gymnosperms"
"297038-1","Cycadaceae","Cycas","sphaerica","Cycas sphaerica","Roxb.","EN",1.394882899,2.896999063,"shrub or tree",383451,"Gymnosperms"
"77102392-1","Cycadaceae","Cycas","sundaica","Cycas sundaica","Miq. ex A.Lindstr. & K.D.Hill","LC",0.162484187,3.882613096,"shrub",457044,"Gymnosperms"
"297042-1","Cycadaceae","Cycas","szechuanensis","Cycas szechuanensis","W.C.Cheng & L.K.Fu","CR",3.211797716,3.55882979,"subshrub or shrub",383455,"Gymnosperms"
"328823-2","Cycadaceae","Cycas","revoluta","Cycas revoluta","Thunb.","EN",2.344056028,5.494865123,"shrub",383421,"Gymnosperms"
"297043-1","Cycadaceae","Cycas","taiwaniana","Cycas taiwaniana","Carruth.","EN",1.783788682,3.907747405,"shrub",383457,"Gymnosperms"
"993117-1","Cycadaceae","Cycas","tanqingii","Cycas tanqingii","D.Y.Wang","NT",0.652370365,6.011069325,"shrub",383458,"Gymnosperms"
"1007292-1","Cycadaceae","Cycas","tansachana","Cycas tansachana","K.D.Hill & S.L.Yang","CR",4.091384859,4.469290937,"shrub",383459,"Gymnosperms"
"77117742-1","Cycadaceae","Cycas","terryana","Cycas terryana","P.I.Forst.","VU",0.873351639,3.662509354,"shrub",472080,"Gymnosperms"
"297044-1","Cycadaceae","Cycas","thouarsii","Cycas thouarsii","R.Br.","LC",0.25267056,4.662223366,"shrub or tree",383460,"Gymnosperms"
"60436313-2","Cycadaceae","Cycas","tropophylla","Cycas tropophylla","K.D.Hill & P.K.Lôc","VU",1.212967931,5.301280099,"shrub",383463,"Gymnosperms"
"992103-1","Cycadaceae","Cycas","tuckeri","Cycas tuckeri","K.D.Hill","VU",0.949324969,3.759649009,"shrub",383464,"Gymnosperms"
"77091355-1","Cycadaceae","Cycas","vespertilio","Cycas vespertilio","A.Lindstr. & K.D.Hill","VU",0.647146389,2.747658488,"shrub",381498,"Gymnosperms"
"297051-1","Cycadaceae","Cycas","wadei","Cycas wadei","Merr.","CR",3.425954897,3.784162523,"shrub or tree",383467,"Gymnosperms"
"992107-1","Cycadaceae","Cycas","xipholepis","Cycas xipholepis","K.D.Hill","LC",0.148264314,2.652629284,"shrub",383471,"Gymnosperms"
"992101-1","Cycadaceae","Cycas","yorkiana","Cycas yorkiana","K.D.Hill","NT",0.224737533,1.860480833,"shrub",383472,"Gymnosperms"
"77069516-1","Cycadaceae","Cycas","zambalensis","Cycas zambalensis","Madulid & Agoo","CR",3.091759075,3.331684227,"shrub",383473,"Gymnosperms"
"20006946-1","Cycadaceae","Cycas","zeylanica","Cycas zeylanica","(J.Schust.) A.Lindstr. & K.D.Hill","CR",5.171199879,6.232883,"shrub or tree",383474,"Gymnosperms"
"687943-1","Podocarpaceae","Dacrycarpus","cinctus","Dacrycarpus cinctus","(Pilg.) de Laub.","LC",0.210709952,3.486271954,"tree",383478,"Gymnosperms"
"687944-1","Podocarpaceae","Dacrycarpus","compactus","Dacrycarpus compactus","(Wasscher) de Laub.","LC",0.442962107,7.174933516,"tree",383479,"Gymnosperms"
"687945-1","Podocarpaceae","Dacrycarpus","cumingii","Dacrycarpus cumingii","(Parl.) de Laub.","LC",1.528775286,32.091063,"tree",383480,"Gymnosperms"
"687947-1","Podocarpaceae","Dacrycarpus","dacrydioides","Dacrycarpus dacrydioides","(A.Rich.) de Laub.","LC",1.235498158,21.916895,"tree",383482,"Gymnosperms"
"687948-1","Podocarpaceae","Dacrycarpus","expansus","Dacrycarpus expansus","de Laub.","LC",0.4884994,7.157902233,"tree",383483,"Gymnosperms"
"687949-1","Podocarpaceae","Dacrycarpus","imbricatus","Dacrycarpus imbricatus","(Blume) de Laub.","LC",0.37816977,7.374543103,"tree",383484,"Gymnosperms"
"687951-1","Podocarpaceae","Dacrycarpus","kinabaluensis","Dacrycarpus kinabaluensis","(Wasscher) de Laub.","LC",0.228039754,3.489788779,"tree",383489,"Gymnosperms"
"687954-1","Podocarpaceae","Dacrycarpus","steupii","Dacrycarpus steupii","(Wasscher) de Laub.","NT",1.22388264,9.707353742,"tree",383492,"Gymnosperms"
"687955-1","Podocarpaceae","Dacrycarpus","vieillardii","Dacrycarpus vieillardii","(Parl.) de Laub.","LC",1.183903504,23.625368,"tree",383493,"Gymnosperms"
"261997-1","Podocarpaceae","Dacrydium","araucarioides","Dacrydium araucarioides","Brongn. & Gris","LC",0.254024487,5.082180848,"shrub or tree",383495,"Gymnosperms"
"261999-1","Podocarpaceae","Dacrydium","balansae","Dacrydium balansae","Brongn. & Gris","LC",0.306465248,5.21159213,"tree",383497,"Gymnosperms"
"262000-1","Podocarpaceae","Dacrydium","beccarii","Dacrydium beccarii","Parl.","LC",0.245870781,5.824416778,"tree",383498,"Gymnosperms"
"828275-1","Podocarpaceae","Dacrydium","comosum","Dacrydium comosum","Corner","EN",2.665782245,5.589621154,"tree",383502,"Gymnosperms"
"935581-1","Podocarpaceae","Dacrydium","cornwallianum","Dacrydium cornwallianum","de Laub.","LC",0.193922087,3.738138769,"tree",383503,"Gymnosperms"
"60471363-2","Podocarpaceae","Dacrydium","cupressinum","Dacrydium cupressinum","Sol. ex G.Forst.","LC",0.575744727,13.40006764,"tree",383505,"Gymnosperms"
"262007-1","Podocarpaceae","Dacrydium","elatum","Dacrydium elatum","(Roxb.) Wall. ex Hook.","LC",0.269397309,5.62397239,"tree",383507,"Gymnosperms"
"935583-1","Podocarpaceae","Dacrydium","ericoides","Dacrydium ericoides","de Laub.",NA,1.585941561,4.357072442,"tree",383510,"Gymnosperms"
"828276-1","Podocarpaceae","Dacrydium","gibbsiae","Dacrydium gibbsiae","Stapf","LC",0.440547132,8.926319034,"tree",383517,"Gymnosperms"
"935582-1","Podocarpaceae","Dacrydium","gracile","Dacrydium gracile","de Laub.","NT",0.643915946,5.675442213,"tree",383518,"Gymnosperms"
"828277-1","Podocarpaceae","Dacrydium","guillauminii","Dacrydium guillauminii","J.Buchholz","CR",3.936386052,4.430046642,"shrub",383519,"Gymnosperms"
"945641-1","Podocarpaceae","Dacrydium","leptophyllum","Dacrydium leptophyllum","(Wasscher) de Laub.","VU",0.999041779,3.959970864,"tree",383525,"Gymnosperms"
"262020-1","Podocarpaceae","Dacrydium","lycopodioides","Dacrydium lycopodioides","Brongn. & Gris","NT",0.677792315,6.186196905,"tree",383526,"Gymnosperms"
"687956-1","Podocarpaceae","Dacrydium","magnum","Dacrydium magnum","de Laub.","NT",0.080960037,0.669575171,"tree",383527,"Gymnosperms"
"687958-1","Podocarpaceae","Dacrydium","medium","Dacrydium medium","de Laub.","VU",0.925402823,3.782375268,"tree",383529,"Gymnosperms"
"687959-1","Podocarpaceae","Dacrydium","nausoriense","Dacrydium nausoriense","de Laub.","EN",2.123634065,4.617510366,"tree",383530,"Gymnosperms"
"687960-1","Podocarpaceae","Dacrydium","nidulum","Dacrydium nidulum","de Laub.","LC",0.315131004,5.081280858,"tree",383531,"Gymnosperms"
"828278-1","Podocarpaceae","Dacrydium","novoguineense","Dacrydium novoguineense","Gibbs","LC",0.248789083,4.308657621,"tree",383533,"Gymnosperms"
"687961-1","Podocarpaceae","Dacrydium","pectinatum","Dacrydium pectinatum","de Laub.","EN",1.558462945,3.588059858,"tree",383536,"Gymnosperms"
"687962-1","Podocarpaceae","Dacrydium","spathoides","Dacrydium spathoides","de Laub.","NT",0.59613119,4.567630727,"tree",383539,"Gymnosperms"
"828280-1","Podocarpaceae","Dacrydium","xanthandrum","Dacrydium xanthandrum","Pilg.","LC",0.069697097,1.219849455,"tree",383545,"Gymnosperms"
"80644-2","Zamiaceae","Dioon","angustifolium","Dioon angustifolium","Miq.","VU",1.153828213,4.601209998,"shrub",383581,"Gymnosperms"
"20012298-1","Zamiaceae","Dioon","argenteum","Dioon argenteum","T.J.Greg., Chemnick, Salas-Mor. & Vovides","VU",1.478717591,5.957590138,"shrub or tree",383582,"Gymnosperms"
"80645-2","Zamiaceae","Dioon","califanoi","Dioon califanoi","De Luca & Sabato","EN",2.276200459,4.987561875,"shrub or tree",383583,"Gymnosperms"
"80646-2","Zamiaceae","Dioon","caputoi","Dioon caputoi","De Luca, Sabato & Vázq.Torres","EN",2.626429546,5.534821999,"shrub",383584,"Gymnosperms"
"30164992-2","Zamiaceae","Dioon","edule","Dioon edule","Lindl.","NT",1.524199435,11.964492,"shrub or tree",383585,"Gymnosperms"
"80652-2","Zamiaceae","Dioon","holmgrenii","Dioon holmgrenii","De Luca, Sabato & Vázq.Torres","VU",1.053850403,4.314996439,"tree",383592,"Gymnosperms"
"275894-2","Zamiaceae","Dioon","pectinatum","Dioon pectinatum","Mast.","EN",5.908927978,12.48379247,"shrub",536881,"Gymnosperms"
"80654-2","Zamiaceae","Dioon","merolae","Dioon merolae","De Luca, Sabato & Vázq.Torres","VU",0.872503243,3.461653517,"shrub or tree",383595,"Gymnosperms"
"80655-2","Zamiaceae","Dioon","purpusii","Dioon purpusii","Rose","EN",1.49179661,3.072438189,"shrub or tree",383596,"Gymnosperms"
"80657-2","Zamiaceae","Dioon","rzedowskii","Dioon rzedowskii","De Luca, A.Moretti, Sabato & Vázq.Torres","EN",6.285291005,12.31907522,"tree",383597,"Gymnosperms"
"1001655-1","Zamiaceae","Dioon","sonorense","Dioon sonorense","(De Luca, Sabato & Vázq.Torres) Chemnick, T.J.Greg. & Salas-Mor.","EN",1.425451366,3.129395722,"subshrub or shrub",383598,"Gymnosperms"
"297061-1","Zamiaceae","Dioon","spinulosum","Dioon spinulosum","Dyer ex Eichl.","EN",7.645641394,14.83047222,"tree",383599,"Gymnosperms"
"77096675-1","Zamiaceae","Dioon","stevensonii","Dioon stevensonii","Nic.-Mor. & Vovides","EN",1.423912926,2.947427657,"shrub",457149,"Gymnosperms"
"315001-2","Zamiaceae","Dioon","tomasellii","Dioon tomasellii","De Luca, Sabato & Vázq.Torres","VU",0.771717578,3.049242257,"shrub",383601,"Gymnosperms"
"262058-1","Cupressaceae","Diselma","archeri","Diselma archeri","Hook.f.","LC",0.794409513,12.62837368,"shrub or tree",385055,"Gymnosperms"
"939873-1","Zamiaceae","Encephalartos","aemulans","Encephalartos aemulans","Vorster","CR",4.190120992,4.420917354,"shrub",385135,"Gymnosperms"
"297067-1","Zamiaceae","Encephalartos","altensteinii","Encephalartos altensteinii","Lehm.","VU",2.049338348,8.7,"tree",385136,"Gymnosperms"
"988638-1","Zamiaceae","Encephalartos","aplanatus","Encephalartos aplanatus","Vorster","VU",0.416821496,1.729184798,"shrub",385147,"Gymnosperms"
"871771-1","Zamiaceae","Encephalartos","arenarius","Encephalartos arenarius","R.A.Dyer","EN",1.783997234,3.834442473,"shrub",385148,"Gymnosperms"
"297068-1","Zamiaceae","Encephalartos","barteri","Encephalartos barteri","Carruth. ex Miq.","VU",0.554806849,2.177190974,"shrub",385149,"Gymnosperms"
"988639-1","Zamiaceae","Encephalartos","brevifoliolatus","Encephalartos brevifoliolatus","Vorster","EW",3.133204682,3.311867034,"shrub",385152,"Gymnosperms"
