"","powo_id","family","genus","species","taxon_name","taxon_authors","RL.cat","EDGE.median","ED.median","lifeform_description","accepted_plant_name_id","group"
"924","906895-1","Podocarpaceae","Podocarpus","smithii","Podocarpus smithii","de Laub.","LC",0.661787202,14.00575773,"tree",380783,"Gymnosperms"
"925","906896-1","Podocarpaceae","Podocarpus","spathoides","Podocarpus spathoides","de Laub.","DD",0.694379454,2.536740608,"shrub or tree",380784,"Gymnosperms"
"926","263584-1","Podocarpaceae","Podocarpus","spinulosus","Podocarpus spinulosus","(Sm.) R.Br. ex Mirb.","LC",0.274318266,4.813287525,"shrub",380788,"Gymnosperms"
"927","263586-1","Podocarpaceae","Podocarpus","sprucei","Podocarpus sprucei","Parl.","EN",1.008701168,2.088321777,"tree",380790,"Gymnosperms"
"928","204613-2","Podocarpaceae","Podocarpus","steyermarkii","Podocarpus steyermarkii","J.Buchholz & N.E.Gray","LC",0.273471787,5.344289096,"tree",379548,"Gymnosperms"
"929","906897-1","Podocarpaceae","Podocarpus","subtropicalis","Podocarpus subtropicalis","de Laub.","DD",0.977231457,2.905106993,"tree",380792,"Gymnosperms"
"930","828346-1","Podocarpaceae","Podocarpus","sylvestris","Podocarpus sylvestris","J.Buchholz","LC",0.219494192,4.00940402,"tree",379556,"Gymnosperms"
"931","204617-2","Podocarpaceae","Podocarpus","tepuiensis","Podocarpus tepuiensis","J.Buchholz & N.E.Gray","LC",0.230233323,3.986260606,"tree",379557,"Gymnosperms"
"932","263592-1","Podocarpaceae","Podocarpus","teysmannii","Podocarpus teysmannii","Miq.","NT",0.281286908,2.399677262,"tree",380774,"Gymnosperms"
"933","263593-1","Podocarpaceae","Podocarpus","thevetiifolius","Podocarpus thevetiifolius","Zipp. ex Blume",NA,1.283179023,4.904520527,"tree",380775,"Gymnosperms"
"934","77092469-1","Podocarpaceae","Podocarpus","tixieri","Podocarpus tixieri","Gaussen ex Silba",NA,1.366219056,5.02162485,"tree",381578,"Gymnosperms"
"935","263597-1","Podocarpaceae","Podocarpus","totara","Podocarpus totara","G.Benn. ex D.Don","LC",0.483850855,8.193498894,"tree",380778,"Gymnosperms"
"936","1013643-1","Podocarpaceae","Podocarpus","transiens","Podocarpus transiens","(Pilg.) de Laub.","EN",0.855042158,1.883306607,"tree",380780,"Gymnosperms"
"937","204618-2","Podocarpaceae","Podocarpus","trinitensis","Podocarpus trinitensis","J.Buchholz & N.E.Gray","NT",0.20173723,1.653333329,"tree",379558,"Gymnosperms"
"938","204619-2","Podocarpaceae","Podocarpus","urbanii","Podocarpus urbanii","Pilg.","CR",5.511857409,5.830711519,"tree",381205,"Gymnosperms"
"939","204622-2","Podocarpaceae","Podocarpus","victorinianus","Podocarpus victorinianus","Carabia",NA,1.556858261,4.66104778,"tree",379560,"Gymnosperms"
"940","1015558-2","Podocarpaceae","Prumnopitys","andina","Prumnopitys andina","(Poepp. ex Endl.) de Laub.","VU",7.460033107,32.55605589,"tree",381013,"Gymnosperms"
"941","77203785-1","Podocarpaceae","Pectinopitys","exigua","Pectinopitys exigua","(de Laub.) C.N.Page","NT",0.941929971,8.019452045,"tree",535410,"Gymnosperms"
"942","77203782-1","Podocarpaceae","Pectinopitys","ferruginea","Pectinopitys ferruginea","(G.Benn. ex D.Don) C.N.Page","LC",2.306908538,40.23021466,"tree",535384,"Gymnosperms"
"943","77203783-1","Podocarpaceae","Pectinopitys","ferruginoides","Pectinopitys ferruginoides","(Compton) C.N.Page","LC",2.261992932,40.19629441,"tree",535383,"Gymnosperms"
"944","77203787-1","Podocarpaceae","Pectinopitys","harmsiana","Pectinopitys harmsiana","(Pilg.) C.N.Page","NT",3.575472671,28.34929394,"tree",535392,"Gymnosperms"
"945","77203784-1","Podocarpaceae","Pectinopitys","ladei","Pectinopitys ladei","(F.M.Bailey) C.N.Page","VU",11.02646173,45.21399795,"tree",535382,"Gymnosperms"
"946","1082758-2","Podocarpaceae","Prumnopitys","montana","Prumnopitys montana","(Humb. & Bonpl. ex Willd.) de Laub.","VU",1.048940622,4.600784821,"tree",380999,"Gymnosperms"
"947","77203786-1","Podocarpaceae","Pectinopitys","standleyi","Pectinopitys standleyi","(J.Buchholz & N.E.Gray) C.N.Page","EN",13.20900833,28.50818234,"tree",535390,"Gymnosperms"
"948","688019-1","Podocarpaceae","Prumnopitys","taxifolia","Prumnopitys taxifolia","(Sol. ex D.Don) de Laub.","LC",2.760759947,52.24082572,"tree",381003,"Gymnosperms"
"949","677125-1","Pinaceae","Pseudolarix","amabilis","Pseudolarix amabilis","(J.Nelson) Rehder","VU",15.73923332,66.3338717,"tree",379658,"Gymnosperms"
"950","828352-1","Taxaceae","Pseudotaxus","chienii","Pseudotaxus chienii","(W.C.Cheng) W.C.Cheng","VU",15.49579212,62.005306,"shrub",379553,"Gymnosperms"
"951","677138-1","Pinaceae","Pseudotsuga","japonica","Pseudotsuga japonica","(Shiras.) Beissn.","EN",6.674360948,14.22535389,"tree",379650,"Gymnosperms"
"952","677139-1","Pinaceae","Pseudotsuga","macrocarpa","Pseudotsuga macrocarpa","(Vasey) Mayr","NT",1.846343641,15.16973421,"tree",378313,"Gymnosperms"
"953","677141-1","Pinaceae","Pseudotsuga","menziesii","Pseudotsuga menziesii","(Mirb.) Franco","LC",1.070325514,16.61575763,"tree",379633,"Gymnosperms"
"954","677145-1","Pinaceae","Pseudotsuga","sinensis","Pseudotsuga sinensis","Dode","VU",4.314384548,16.94301795,"tree",379635,"Gymnosperms"
"955","946468-1","Podocarpaceae","Retrophyllum","comptonii","Retrophyllum comptonii","(J.Buchholz) C.N.Page","LC",0.59334003,9.698174522,"tree",378480,"Gymnosperms"
"956","946469-1","Podocarpaceae","Retrophyllum","minus","Retrophyllum minus","(Carrière) C.N.Page","EN",3.165292609,7.167929755,"shrub or tree",378481,"Gymnosperms"
"957","946470-1","Podocarpaceae","Retrophyllum","piresii","Retrophyllum piresii","(Silba) C.N.Page","DD",3.424322752,8.876615872,"tree",378482,"Gymnosperms"
"958","946471-1","Podocarpaceae","Retrophyllum","rospigliosii","Retrophyllum rospigliosii","(Pilg.) C.N.Page","VU",2.470939563,10.04462654,"tree",378483,"Gymnosperms"
"959","946467-1","Podocarpaceae","Retrophyllum","vitiense","Retrophyllum vitiense","(Seem.) C.N.Page","LC",0.79643969,13.38150117,"tree",378484,"Gymnosperms"
"960","263728-1","Podocarpaceae","Saxegothaea","conspicua","Saxegothaea conspicua","Lindl.","NT",14.26280113,114.640293,"tree",381326,"Gymnosperms"
"961","263735-1","Sciadopityaceae","Sciadopitys","verticillata","Sciadopitys verticillata","(Thunb.) Siebold & Zucc.","NT",27.99810691,223.323794,"tree",381303,"Gymnosperms"
"962","263741-1","Cupressaceae","Sequoia","sempervirens","Sequoia sempervirens","(D.Don) Endl.","EN",17.29705846,35.51783115,"tree",378988,"Gymnosperms"
"963","234727-2","Cupressaceae","Sequoiadendron","giganteum","Sequoiadendron giganteum","(Lindl.) J.Buchholz","EN",17.09425868,35.63786579,"tree",381300,"Gymnosperms"
"964","821923-1","Zamiaceae","Stangeria","eriopus","Stangeria eriopus","(Kunze) Baill.","VU",12.17087202,50.759524,"subshrub",381238,"Gymnosperms"
"965","946466-1","Podocarpaceae","Sundacarpus","amarus","Sundacarpus amarus","(Blume) C.N.Page","LC",2.879646072,59.96085402,"tree",381310,"Gymnosperms"
"966","263753-1","Cupressaceae","Taiwania","cryptomerioides","Taiwania cryptomerioides","Hayata","VU",21.21998615,86.097673,"tree",378591,"Gymnosperms"
"967","30052311-2","Cupressaceae","Taxodium","distichum","Taxodium distichum","(L.) Rich.","LC",1.583315886,28.73765371,"tree",378596,"Gymnosperms"
"968","306036-2","Taxaceae","Taxus","baccata","Taxus baccata","L.","LC",0.491274949,8.256160974,"tree",378626,"Gymnosperms"
"969","249736-2","Taxaceae","Taxus","brevifolia","Taxus brevifolia","Nutt.","NT",1.713009757,15.137295,"tree",378623,"Gymnosperms"
"970","77136027-1","Taxaceae","Taxus","calcicola","Taxus calcicola","L.M.Gao & Mich.Möller","VU",1.634444849,6.367473967,"tree",493329,"Gymnosperms"
"971","828354-1","Taxaceae","Taxus","canadensis","Taxus canadensis","Marshall","LC",0.468832738,7.325150333,"shrub",379446,"Gymnosperms"
"972","1148780-2","Taxaceae","Taxus","chinensis","Taxus chinensis","(Pilg.) Rehder","EN",4.485220739,9.468497696,"tree",379454,"Gymnosperms"
"973","263797-1","Taxaceae","Taxus","contorta","Taxus contorta","Griff.","EN",3.46609857,7.597369471,"shrub or tree",378622,"Gymnosperms"
"974","324379-2","Taxaceae","Taxus","cuspidata","Taxus cuspidata","Siebold & Zucc.","LC",0.425317315,7.322368068,"tree",378602,"Gymnosperms"
"975","285874-2","Taxaceae","Taxus","floridana","Taxus floridana","Nutt. ex Chapm.","CR",8.710956803,9.324557087,"tree",378614,"Gymnosperms"
"976","60448452-2","Taxaceae","Taxus","florinii","Taxus florinii","Spjut",NA,1.720878575,6.685069731,"tree",381594,"Gymnosperms"
"977","249740-2","Taxaceae","Taxus","globosa","Taxus globosa","Schltdl.","EN",4.095220372,9.444863837,"tree",378686,"Gymnosperms"
"978","828365-1","Taxaceae","Taxus","mairei","Taxus mairei","(Lemée & H.Lév.) S.Y.Hu","VU",2.292888875,9.907774961,"tree",379444,"Gymnosperms"
"979","263869-1","Taxaceae","Taxus","wallichiana","Taxus wallichiana","Zucc.","EN",4.320116678,9.703496311,"tree",378675,"Gymnosperms"
"980","677193-1","Cupressaceae","Tetraclinis","articulata","Tetraclinis articulata","(Vahl) Mast.","LC",1.169097874,19.40228894,"tree",379376,"Gymnosperms"
"981","677200-1","Cupressaceae","Thuja","koraiensis","Thuja koraiensis","Nakai","VU",0.824416338,3.193451205,"tree",377464,"Gymnosperms"
